post_id,timestamp,risk_level,confidence,prob_high,prob_medium,prob_low,needs_review,method
,2012-06-22,high,0.016,0.359,0.299,0.343,True,embedding
,2010-08-20,low,0.015,0.328,0.328,0.343,True,embedding
,2017-02-16,low,0.014,0.332,0.323,0.346,True,embedding
,2009-05-20,low,0.002,0.336,0.325,0.338,True,embedding
,2017-05-18,low,0.017,0.34,0.304,0.357,True,embedding
,2017-01-02,high,0.008,0.343,0.322,0.335,True,embedding
,2016-01-13,medium,0.009,0.331,0.34,0.329,True,embedding
,2011-10-10,high,0.002,0.337,0.328,0.335,True,embedding
,2013-07-08,medium,0.014,0.334,0.348,0.317,True,embedding
,2014-03-08,high,0.007,0.341,0.334,0.326,True,embedding
,2017-02-27,high,0.016,0.345,0.329,0.326,True,embedding
,2017-09-15,high,0.002,0.343,0.341,0.315,True,embedding
,2009-06-30,medium,0.016,0.318,0.349,0.333,True,embedding
,2013-01-23,low,0.001,0.34,0.319,0.341,True,embedding
,2012-02-19,high,0.013,0.343,0.327,0.33,True,embedding
,2011-06-11,low,0.011,0.313,0.338,0.349,True,embedding
,2016-09-25,high,0.002,0.337,0.327,0.335,True,embedding
,2015-03-06,medium,0.04,0.332,0.372,0.296,True,embedding
,2016-11-10,low,0.019,0.333,0.315,0.352,True,embedding
,2015-03-01,high,0.007,0.35,0.307,0.343,True,embedding
,2010-10-11,low,0.017,0.328,0.327,0.345,True,embedding
,2009-04-09,low,0.005,0.347,0.301,0.352,True,embedding
,2017-03-17,low,0.015,0.331,0.323,0.346,True,embedding
,2010-07-26,low,0.03,0.329,0.312,0.359,True,embedding
,2017-03-13,medium,0.007,0.34,0.347,0.313,True,embedding
,2015-10-23,high,0.045,0.369,0.307,0.324,True,embedding
,2016-08-18,high,0.008,0.339,0.331,0.331,True,embedding
,2015-03-27,high,0.014,0.345,0.331,0.324,True,embedding
,2012-03-01,medium,0.018,0.318,0.35,0.332,True,embedding
,2017-09-24,medium,0.005,0.333,0.338,0.328,True,embedding
,2016-03-25,medium,0.003,0.338,0.341,0.321,True,embedding
,2010-06-25,high,0.005,0.34,0.325,0.335,True,embedding
,2017-11-25,medium,0.012,0.333,0.345,0.322,True,embedding
,2015-07-25,low,0.004,0.339,0.318,0.343,True,embedding
,2017-05-05,low,0.004,0.332,0.332,0.336,True,embedding
,2012-11-21,high,0.003,0.337,0.329,0.334,True,embedding
,2011-05-06,medium,0.045,0.343,0.388,0.269,True,embedding
,2011-08-26,medium,0.017,0.333,0.35,0.317,True,embedding
,2011-10-25,medium,0.002,0.335,0.337,0.328,True,embedding
,2011-04-13,high,0.002,0.34,0.322,0.338,True,embedding
,2015-05-19,high,0.0,0.336,0.327,0.336,True,embedding
,2016-04-04,high,0.008,0.349,0.31,0.341,True,embedding
,2011-03-08,medium,0.019,0.337,0.356,0.307,True,embedding
,2008-06-26,low,0.022,0.337,0.304,0.359,True,embedding
,2008-09-22,high,0.0,0.34,0.34,0.32,True,embedding
,2008-12-09,medium,0.019,0.335,0.354,0.311,True,embedding
,2010-08-12,high,0.001,0.336,0.329,0.335,True,embedding
,2008-06-06,low,0.052,0.325,0.298,0.377,True,embedding
,2010-01-26,high,0.009,0.342,0.325,0.333,True,embedding
,2010-12-23,low,0.01,0.336,0.318,0.346,True,embedding
,2017-10-06,low,0.009,0.333,0.326,0.342,True,embedding
,2008-07-12,low,0.031,0.333,0.304,0.364,True,embedding
,2011-10-19,low,0.025,0.334,0.307,0.359,True,embedding
,2010-04-09,high,0.0,0.336,0.336,0.328,True,embedding
,2011-08-28,medium,0.006,0.333,0.339,0.328,True,embedding
,2016-08-17,high,0.006,0.34,0.334,0.326,True,embedding
,2014-08-10,high,0.022,0.35,0.328,0.322,True,embedding
,2017-04-01,high,0.004,0.336,0.331,0.332,True,embedding
,2017-07-13,medium,0.017,0.34,0.357,0.303,True,embedding
,2011-06-25,low,0.018,0.3,0.341,0.359,True,embedding
,2016-09-21,high,0.087,0.394,0.299,0.307,True,embedding
,2017-11-03,high,0.006,0.34,0.327,0.334,True,embedding
,2015-05-31,medium,0.009,0.324,0.343,0.334,True,embedding
,2014-08-13,low,0.105,0.323,0.249,0.428,True,embedding
,2017-04-14,high,0.025,0.355,0.315,0.33,True,embedding
,2010-04-25,low,0.017,0.323,0.33,0.347,True,embedding
,2014-07-15,high,0.007,0.34,0.327,0.333,True,embedding
,2009-10-10,low,0.019,0.325,0.328,0.347,True,embedding
,2009-03-17,medium,0.004,0.337,0.341,0.322,True,embedding
,2009-07-16,medium,0.008,0.328,0.34,0.332,True,embedding
,2009-07-18,low,0.014,0.333,0.32,0.347,True,embedding
,2017-01-06,high,0.022,0.349,0.327,0.324,True,embedding
,2013-09-30,medium,0.021,0.327,0.348,0.326,True,embedding
,2009-11-21,medium,0.025,0.331,0.356,0.313,True,embedding
,2011-11-26,high,0.015,0.344,0.329,0.326,True,embedding
,2016-02-21,low,0.012,0.328,0.33,0.342,True,embedding
,2016-03-02,low,0.012,0.321,0.333,0.345,True,embedding
,2009-04-30,low,0.018,0.338,0.307,0.356,True,embedding
,2009-01-10,low,0.116,0.312,0.26,0.428,True,embedding
,2009-10-19,low,0.006,0.332,0.33,0.338,True,embedding
,2016-03-27,high,0.021,0.352,0.317,0.331,True,embedding
,2012-06-27,high,0.003,0.348,0.308,0.345,True,embedding
,2017-04-23,low,0.005,0.336,0.323,0.341,True,embedding
,2008-09-21,low,0.018,0.318,0.332,0.35,True,embedding
,2011-11-07,high,0.003,0.349,0.305,0.346,True,embedding
,2016-10-10,low,0.007,0.336,0.321,0.343,True,embedding
,2011-01-27,low,0.019,0.341,0.3,0.36,True,embedding
,2010-10-06,high,0.002,0.336,0.334,0.33,True,embedding
,2015-12-01,high,0.002,0.34,0.338,0.322,True,embedding
,2012-01-03,high,0.009,0.342,0.325,0.333,True,embedding
,2009-01-26,low,0.021,0.323,0.328,0.349,True,embedding
,2013-02-17,high,0.006,0.339,0.328,0.333,True,embedding
,2009-06-24,low,0.019,0.33,0.321,0.349,True,embedding
,2014-09-03,low,0.042,0.312,0.323,0.365,True,embedding
,2016-03-06,medium,0.015,0.329,0.344,0.327,True,embedding
,2015-09-03,high,0.029,0.353,0.324,0.323,True,embedding
,2017-10-03,low,0.048,0.318,0.316,0.366,True,embedding
,2011-02-19,high,0.003,0.338,0.327,0.335,True,embedding
,2014-12-05,medium,0.013,0.323,0.345,0.332,True,embedding
,2013-06-17,high,0.001,0.34,0.32,0.339,True,embedding
,2017-04-18,low,0.001,0.331,0.334,0.335,True,embedding
,2009-08-30,low,0.054,0.328,0.29,0.382,True,embedding
,2011-05-10,low,0.01,0.339,0.311,0.349,True,embedding
,2015-12-22,low,0.002,0.32,0.339,0.341,True,embedding
,2014-07-26,medium,0.005,0.333,0.338,0.329,True,embedding
,2010-06-01,medium,0.014,0.324,0.345,0.331,True,embedding
,2011-11-08,low,0.032,0.312,0.328,0.36,True,embedding
,2016-03-27,high,0.008,0.34,0.332,0.328,True,embedding
,2016-10-06,high,0.012,0.344,0.324,0.332,True,embedding
,2009-11-01,medium,0.044,0.318,0.363,0.319,True,embedding
,2013-01-13,medium,0.005,0.321,0.342,0.337,True,embedding
,2012-10-04,low,0.007,0.332,0.33,0.339,True,embedding
,2014-05-24,medium,0.005,0.328,0.339,0.334,True,embedding
,2008-04-01,low,0.001,0.332,0.333,0.334,True,embedding
,2016-07-27,medium,0.021,0.328,0.349,0.322,True,embedding
,2017-01-18,medium,0.001,0.332,0.334,0.333,True,embedding
,2015-02-06,low,0.004,0.334,0.328,0.338,True,embedding
,2010-03-10,medium,0.024,0.321,0.352,0.328,True,embedding
,2017-09-16,high,0.004,0.34,0.336,0.324,True,embedding
,2014-11-10,high,0.001,0.338,0.337,0.325,True,embedding
,2015-08-26,low,0.096,0.314,0.276,0.41,True,embedding
,2017-08-14,medium,0.009,0.335,0.344,0.321,True,embedding
,2014-12-22,low,0.012,0.335,0.318,0.347,True,embedding
,2009-10-06,low,0.015,0.327,0.329,0.344,True,embedding
,2016-03-30,low,0.003,0.333,0.332,0.336,True,embedding
,2016-10-09,high,0.02,0.35,0.321,0.33,True,embedding
,2012-05-15,low,0.006,0.327,0.334,0.34,True,embedding
,2014-03-09,medium,0.011,0.33,0.341,0.33,True,embedding
,2014-07-18,low,0.003,0.323,0.337,0.34,True,embedding
,2008-10-16,low,0.021,0.325,0.327,0.348,True,embedding
,2017-11-22,high,0.004,0.337,0.333,0.329,True,embedding
,2011-01-08,medium,0.009,0.335,0.344,0.321,True,embedding
,2009-04-29,high,0.015,0.349,0.334,0.317,True,embedding
,2016-01-21,low,0.012,0.338,0.312,0.35,True,embedding
,2012-12-01,medium,0.002,0.338,0.34,0.322,True,embedding
,2017-03-27,low,0.021,0.337,0.305,0.358,True,embedding
,2009-12-03,low,0.02,0.334,0.312,0.354,True,embedding
,2015-11-04,high,0.028,0.355,0.327,0.319,True,embedding
,2012-02-27,medium,0.011,0.313,0.349,0.338,True,embedding
,2013-07-17,low,0.011,0.331,0.326,0.342,True,embedding
,2013-12-28,low,0.023,0.326,0.324,0.349,True,embedding
,2016-08-18,high,0.017,0.346,0.324,0.329,True,embedding
,2017-04-27,low,0.022,0.319,0.329,0.351,True,embedding
,2010-02-03,high,0.006,0.339,0.333,0.327,True,embedding
,2013-02-20,medium,0.01,0.33,0.34,0.33,True,embedding
,2016-02-20,high,0.024,0.356,0.312,0.332,True,embedding
,2011-04-13,high,0.002,0.34,0.322,0.338,True,embedding
,2016-11-02,high,0.013,0.343,0.327,0.33,True,embedding
,2015-04-21,high,0.019,0.352,0.333,0.315,True,embedding
,2015-11-17,medium,0.004,0.33,0.337,0.333,True,embedding
,2017-04-18,low,0.008,0.332,0.327,0.34,True,embedding
,2015-02-15,high,0.01,0.346,0.318,0.336,True,embedding
,2013-04-12,low,0.027,0.325,0.323,0.352,True,embedding
,2009-11-18,low,0.024,0.331,0.314,0.355,True,embedding
,2016-07-06,high,0.01,0.341,0.328,0.331,True,embedding
,2014-06-07,high,0.022,0.35,0.323,0.328,True,embedding
,2016-02-11,high,0.016,0.349,0.317,0.333,True,embedding
,2017-11-02,high,0.019,0.347,0.328,0.324,True,embedding
,2017-11-15,medium,0.009,0.329,0.34,0.331,True,embedding
,2011-09-02,medium,0.016,0.315,0.351,0.335,True,embedding
,2008-12-28,medium,0.035,0.309,0.363,0.328,True,embedding
,2015-04-02,medium,0.023,0.325,0.349,0.326,True,embedding
,2017-11-27,medium,0.001,0.335,0.336,0.329,True,embedding
,2010-01-12,low,0.101,0.301,0.296,0.402,True,embedding
,2008-12-29,low,0.013,0.313,0.337,0.35,True,embedding
,2016-07-20,high,0.0,0.335,0.335,0.33,True,embedding
,2009-10-06,low,0.086,0.305,0.304,0.391,True,embedding
,2015-01-08,high,0.045,0.37,0.325,0.305,True,embedding
,2011-08-18,medium,0.013,0.325,0.344,0.331,True,embedding
,2014-11-25,low,0.009,0.338,0.315,0.347,True,embedding
,2017-07-01,high,0.004,0.342,0.32,0.338,True,embedding
,2017-09-01,high,0.0,0.336,0.328,0.336,True,embedding
,2017-09-17,low,0.119,0.31,0.261,0.429,True,embedding
,2011-01-18,low,0.008,0.336,0.32,0.344,True,embedding
,2016-04-10,high,0.014,0.345,0.324,0.331,True,embedding
,2015-06-07,medium,0.025,0.328,0.353,0.318,True,embedding
,2016-07-28,medium,0.016,0.319,0.348,0.332,True,embedding
,2017-04-02,medium,0.031,0.324,0.355,0.32,True,embedding
,2017-03-11,high,0.021,0.353,0.332,0.314,True,embedding
,2011-05-18,high,0.0,0.339,0.322,0.339,True,embedding
,2009-06-15,high,0.001,0.334,0.332,0.333,True,embedding
,2017-04-01,high,0.0,0.349,0.302,0.349,True,embedding
,2015-07-24,low,0.017,0.311,0.336,0.353,True,embedding
,2011-08-08,medium,0.042,0.32,0.362,0.318,True,embedding
,2015-04-18,medium,0.004,0.324,0.34,0.336,True,embedding
,2011-05-12,high,0.001,0.341,0.319,0.34,True,embedding
,2014-01-27,high,0.002,0.335,0.332,0.333,True,embedding
,2016-10-02,high,0.001,0.338,0.337,0.325,True,embedding
,2013-03-04,low,0.017,0.327,0.328,0.345,True,embedding
,2014-11-09,high,0.006,0.346,0.314,0.34,True,embedding
,2008-04-05,high,0.01,0.342,0.332,0.326,True,embedding
,2016-10-01,medium,0.011,0.334,0.345,0.32,True,embedding
,2012-03-04,low,0.008,0.332,0.328,0.34,True,embedding
,2017-02-04,medium,0.002,0.327,0.337,0.335,True,embedding
,2017-08-13,high,0.009,0.346,0.337,0.317,True,embedding
,2013-01-29,high,0.013,0.344,0.331,0.325,True,embedding
,2015-11-24,low,0.005,0.338,0.319,0.343,True,embedding
,2009-07-12,low,0.016,0.329,0.325,0.345,True,embedding
,2016-06-28,high,0.018,0.348,0.322,0.33,True,embedding
,2015-05-30,medium,0.006,0.325,0.341,0.335,True,embedding
,2013-03-17,low,0.128,0.31,0.252,0.438,True,embedding
,2016-12-31,high,0.019,0.35,0.319,0.331,True,embedding
,2015-08-23,high,0.018,0.351,0.333,0.315,True,embedding
,2013-12-26,low,0.006,0.332,0.33,0.338,True,embedding
,2010-06-20,high,0.022,0.349,0.327,0.323,True,embedding
,2017-04-05,high,0.008,0.348,0.311,0.34,True,embedding
,2017-07-10,low,0.004,0.336,0.325,0.34,True,embedding
,2015-04-06,high,0.013,0.347,0.319,0.334,True,embedding
,2017-07-12,medium,0.005,0.337,0.342,0.321,True,embedding
,2010-11-01,medium,0.031,0.319,0.356,0.325,True,embedding
,2010-07-25,high,0.002,0.344,0.315,0.342,True,embedding
,2014-02-24,high,0.014,0.347,0.32,0.333,True,embedding
,2016-11-26,high,0.025,0.354,0.317,0.329,True,embedding
,2011-05-10,medium,0.016,0.323,0.347,0.331,True,embedding
,2017-08-16,high,0.007,0.344,0.337,0.319,True,embedding
,2017-06-01,medium,0.006,0.335,0.341,0.324,True,embedding
,2012-01-04,low,0.016,0.326,0.329,0.345,True,embedding
,2010-09-13,low,0.001,0.325,0.337,0.338,True,embedding
,2009-08-11,low,0.012,0.324,0.332,0.344,True,embedding
,2015-08-25,low,0.003,0.326,0.336,0.339,True,embedding
,2016-04-29,high,0.002,0.337,0.328,0.335,True,embedding
,2016-04-08,low,0.004,0.339,0.318,0.343,True,embedding
,2009-03-16,medium,0.03,0.342,0.372,0.286,True,embedding
,2014-09-18,medium,0.015,0.325,0.345,0.33,True,embedding
,2017-08-07,high,0.006,0.346,0.315,0.34,True,embedding
,2010-08-11,high,0.008,0.341,0.333,0.325,True,embedding
,2014-01-18,low,0.038,0.315,0.323,0.361,True,embedding
,2009-12-30,low,0.01,0.331,0.329,0.341,True,embedding
,2017-09-17,low,0.011,0.344,0.302,0.355,True,embedding
,2009-12-14,low,0.006,0.337,0.32,0.343,True,embedding
,2012-10-15,high,0.014,0.343,0.328,0.329,True,embedding
,2011-08-29,low,0.028,0.326,0.319,0.354,True,embedding
,2017-11-20,low,0.009,0.335,0.322,0.344,True,embedding
,2009-06-09,low,0.036,0.324,0.316,0.36,True,embedding
,2017-08-30,medium,0.032,0.309,0.361,0.329,True,embedding
,2017-06-11,medium,0.014,0.324,0.345,0.331,True,embedding
,2015-11-21,medium,0.001,0.333,0.334,0.333,True,embedding
,2009-05-07,high,0.001,0.34,0.339,0.321,True,embedding
,2009-05-25,low,0.009,0.333,0.325,0.342,True,embedding
,2010-02-13,medium,0.044,0.337,0.381,0.281,True,embedding
,2017-08-13,medium,0.009,0.333,0.342,0.324,True,embedding
,2017-07-24,high,0.005,0.342,0.321,0.337,True,embedding
,2017-05-18,low,0.006,0.333,0.328,0.339,True,embedding
,2017-01-16,medium,0.015,0.33,0.345,0.324,True,embedding
,2014-02-13,low,0.002,0.322,0.338,0.34,True,embedding
,2009-09-17,low,0.011,0.329,0.33,0.341,True,embedding
,2013-08-23,medium,0.023,0.328,0.351,0.321,True,embedding
,2013-09-04,medium,0.018,0.329,0.347,0.324,True,embedding
,2008-09-25,low,0.004,0.328,0.334,0.338,True,embedding
,2017-10-07,medium,0.007,0.331,0.338,0.331,True,embedding
,2015-12-23,low,0.012,0.336,0.316,0.348,True,embedding
,2015-09-13,medium,0.003,0.324,0.339,0.336,True,embedding
,2010-05-02,medium,0.002,0.326,0.338,0.336,True,embedding
,2017-01-16,low,0.069,0.339,0.253,0.408,True,embedding
,2013-01-04,high,0.004,0.336,0.332,0.332,True,embedding
,2017-04-15,high,0.003,0.343,0.34,0.318,True,embedding
,2017-01-28,low,0.018,0.322,0.33,0.348,True,embedding
,2009-09-02,low,0.022,0.32,0.329,0.351,True,embedding
,2014-08-28,low,0.094,0.315,0.276,0.409,True,embedding
,2013-03-20,low,0.041,0.323,0.313,0.364,True,embedding
,2013-05-08,high,0.008,0.341,0.333,0.326,True,embedding
,2015-10-29,medium,0.007,0.33,0.338,0.331,True,embedding
,2017-06-10,high,0.017,0.35,0.317,0.333,True,embedding
,2012-04-10,low,0.044,0.322,0.312,0.366,True,embedding
,2017-02-08,low,0.008,0.34,0.312,0.348,True,embedding
,2008-10-04,low,0.02,0.324,0.328,0.348,True,embedding
,2013-11-14,medium,0.008,0.333,0.341,0.326,True,embedding
,2015-04-27,high,0.018,0.349,0.32,0.331,True,embedding
,2015-07-20,medium,0.004,0.32,0.342,0.338,True,embedding
,2013-04-26,low,0.006,0.318,0.338,0.344,True,embedding
,2013-08-13,high,0.003,0.34,0.323,0.337,True,embedding
,2008-12-14,low,0.021,0.325,0.327,0.348,True,embedding
,2008-11-13,medium,0.008,0.323,0.343,0.335,True,embedding
,2017-06-13,medium,0.001,0.336,0.337,0.327,True,embedding
,2008-11-16,medium,0.042,0.33,0.372,0.299,True,embedding
,2009-05-16,high,0.015,0.348,0.319,0.333,True,embedding
,2013-11-10,high,0.003,0.336,0.331,0.333,True,embedding
,2015-01-09,low,0.005,0.344,0.307,0.349,True,embedding
,2010-04-20,medium,0.008,0.326,0.341,0.333,True,embedding
,2009-04-13,medium,0.05,0.331,0.381,0.287,True,embedding
,2010-12-18,medium,0.025,0.316,0.355,0.33,True,embedding
,2016-03-26,medium,0.017,0.335,0.352,0.313,True,embedding
,2009-04-16,low,0.04,0.322,0.316,0.362,True,embedding
,2016-07-15,high,0.015,0.344,0.329,0.327,True,embedding
,2016-06-04,low,0.007,0.333,0.327,0.34,True,embedding
,2011-07-10,high,0.0,0.343,0.314,0.343,True,embedding
,2016-07-03,medium,0.001,0.338,0.339,0.323,True,embedding
,2017-06-28,low,0.021,0.325,0.327,0.348,True,embedding
,2010-11-06,high,0.013,0.345,0.332,0.323,True,embedding
,2011-09-06,high,0.038,0.362,0.313,0.324,True,embedding
,2013-10-17,high,0.005,0.337,0.331,0.332,True,embedding
,2015-12-02,medium,0.005,0.32,0.342,0.337,True,embedding
,2016-02-20,high,0.016,0.347,0.331,0.322,True,embedding
,2014-11-22,low,0.017,0.33,0.323,0.347,True,embedding
,2016-12-15,medium,0.014,0.334,0.348,0.318,True,embedding
,2009-11-25,high,0.013,0.345,0.324,0.332,True,embedding
,2017-01-24,low,0.007,0.311,0.341,0.348,True,embedding
,2012-02-01,low,0.022,0.327,0.324,0.349,True,embedding
,2014-01-16,low,0.015,0.33,0.325,0.345,True,embedding
,2015-06-25,low,0.009,0.329,0.331,0.34,True,embedding
,2012-08-17,low,0.03,0.325,0.32,0.355,True,embedding
,2009-12-17,medium,0.014,0.335,0.349,0.316,True,embedding
,2015-08-27,medium,0.008,0.332,0.34,0.328,True,embedding
,2014-08-05,high,0.001,0.335,0.33,0.334,True,embedding
,2010-12-16,low,0.008,0.337,0.319,0.345,True,embedding
,2017-05-21,low,0.031,0.323,0.323,0.354,True,embedding
,2013-10-02,medium,0.017,0.34,0.357,0.302,True,embedding
,2013-02-17,low,0.005,0.339,0.317,0.344,True,embedding
,2015-03-24,high,0.015,0.347,0.332,0.321,True,embedding
,2011-12-18,high,0.01,0.345,0.32,0.335,True,embedding
,2014-09-19,medium,0.013,0.33,0.343,0.327,True,embedding
,2009-10-30,medium,0.019,0.313,0.353,0.334,True,embedding
,2010-01-05,high,0.005,0.34,0.335,0.325,True,embedding
,2011-05-19,low,0.014,0.329,0.328,0.343,True,embedding
,2015-12-13,high,0.025,0.354,0.317,0.329,True,embedding
,2010-10-31,low,0.027,0.264,0.354,0.381,True,embedding
,2012-04-20,low,0.008,0.327,0.332,0.34,True,embedding
,2016-04-04,high,0.0,0.334,0.334,0.332,True,embedding
,2013-07-04,high,0.01,0.34,0.33,0.33,True,embedding
,2014-03-13,low,0.025,0.323,0.326,0.351,True,embedding
,2011-07-13,low,0.006,0.328,0.333,0.339,True,embedding
,2016-09-21,high,0.006,0.339,0.333,0.328,True,embedding
,2015-10-21,high,0.039,0.361,0.317,0.322,True,embedding
,2010-02-28,high,0.017,0.345,0.327,0.328,True,embedding
,2015-08-01,high,0.027,0.356,0.315,0.329,True,embedding
,2016-06-19,high,0.002,0.338,0.326,0.336,True,embedding
,2012-08-03,low,0.003,0.317,0.34,0.343,True,embedding
,2017-09-26,low,0.001,0.336,0.328,0.337,True,embedding
,2009-06-03,medium,0.003,0.338,0.341,0.322,True,embedding
,2012-12-10,medium,0.015,0.312,0.351,0.336,True,embedding
,2009-05-21,low,0.023,0.328,0.321,0.351,True,embedding
,2008-04-12,low,0.007,0.326,0.334,0.341,True,embedding
,2011-07-10,high,0.0,0.343,0.314,0.343,True,embedding
,2017-09-26,high,0.006,0.339,0.333,0.329,True,embedding
,2017-03-25,high,0.027,0.358,0.311,0.331,True,embedding
,2017-02-14,low,0.007,0.332,0.328,0.339,True,embedding
,2016-07-08,high,0.028,0.361,0.306,0.333,True,embedding
,2009-10-20,medium,0.003,0.324,0.34,0.337,True,embedding
,2016-02-17,low,0.005,0.321,0.337,0.342,True,embedding
,2015-04-18,high,0.002,0.343,0.316,0.341,True,embedding
,2008-05-22,low,0.006,0.332,0.33,0.338,True,embedding
,2016-10-27,high,0.01,0.34,0.33,0.329,True,embedding
,2015-12-20,high,0.011,0.343,0.332,0.325,True,embedding
,2016-08-31,low,0.001,0.339,0.321,0.34,True,embedding
,2013-06-20,low,0.007,0.331,0.331,0.338,True,embedding
,2010-01-21,low,0.016,0.34,0.304,0.356,True,embedding
,2012-03-15,medium,0.032,0.321,0.355,0.323,True,embedding
,2017-01-23,high,0.003,0.339,0.325,0.336,True,embedding
,2017-02-06,medium,0.001,0.334,0.335,0.332,True,embedding
,2008-09-30,medium,0.034,0.329,0.363,0.308,True,embedding
,2014-02-25,high,0.011,0.356,0.299,0.345,True,embedding
,2013-08-29,high,0.023,0.35,0.327,0.323,True,embedding
,2015-11-24,low,0.022,0.322,0.328,0.35,True,embedding
,2011-07-08,high,0.004,0.342,0.338,0.321,True,embedding
,2016-04-02,high,0.012,0.348,0.336,0.316,True,embedding
,2011-04-22,low,0.006,0.341,0.312,0.347,True,embedding
,2012-04-06,medium,0.029,0.328,0.357,0.315,True,embedding
,2012-05-15,low,0.008,0.335,0.322,0.343,True,embedding
,2011-04-02,high,0.005,0.344,0.317,0.339,True,embedding
,2016-04-14,medium,0.002,0.334,0.336,0.331,True,embedding
,2015-10-06,high,0.003,0.337,0.334,0.329,True,embedding
,2009-10-27,low,0.005,0.332,0.331,0.337,True,embedding
,2017-02-27,medium,0.01,0.328,0.341,0.331,True,embedding
,2016-05-26,high,0.01,0.349,0.312,0.339,True,embedding
,2011-10-04,low,0.011,0.337,0.315,0.348,True,embedding
,2011-11-18,low,0.02,0.327,0.326,0.347,True,embedding
,2014-07-21,low,0.004,0.33,0.333,0.337,True,embedding
,2010-02-06,medium,0.007,0.319,0.344,0.337,True,embedding
,2011-12-11,low,0.008,0.332,0.328,0.34,True,embedding
,2017-03-20,high,0.011,0.345,0.321,0.334,True,embedding
,2013-07-15,low,0.03,0.319,0.325,0.355,True,embedding
,2012-05-02,low,0.005,0.338,0.319,0.343,True,embedding
,2008-10-17,low,0.093,0.311,0.285,0.404,True,embedding
,2009-03-19,low,0.04,0.307,0.327,0.367,True,embedding
,2016-06-28,high,0.003,0.338,0.335,0.327,True,embedding
,2015-02-02,medium,0.0,0.332,0.334,0.334,True,embedding
