post_id,rule_risk_level,embedding_risk_level,llm_risk_level,final_risk_level,ensemble_confidence,method_agreement,sources_used
21548,low,high,,medium,0.007,False,embedding+rule
21549,low,medium,,medium,0.034,False,embedding+rule
21550,low,medium,,medium,0.003,False,embedding+rule
21551,low,low,,low,0.001,True,embedding+rule
21552,low,high,,medium,0.004,False,embedding+rule
21553,medium,low,,low,0.154,False,embedding+rule
21554,low,high,,medium,0.0,False,embedding+rule
21555,low,low,,low,0.009,True,embedding+rule
21556,medium,medium,,medium,0.18,True,embedding+rule
21557,high,high,,high,0.332,True,embedding+rule
21558,low,low,,low,0.006,True,embedding+rule
21559,low,medium,,medium,0.132,False,embedding+rule
21560,low,low,,low,0.002,True,embedding+rule
21561,low,low,,low,0.005,True,embedding+rule
21562,low,low,,low,0.01,True,embedding+rule
21563,low,low,,low,0.005,True,embedding+rule
21564,low,medium,,medium,0.002,False,embedding+rule
21565,low,medium,,medium,0.027,False,embedding+rule
21566,medium,medium,,medium,0.164,True,embedding+rule
21567,medium,medium,,medium,0.193,True,embedding+rule
21568,high,high,,high,0.338,True,embedding+rule
21569,low,high,,medium,0.149,False,embedding+rule
21570,low,high,,medium,0.15,False,embedding+rule
21571,low,medium,,medium,0.119,False,embedding+rule
21572,low,low,,low,0.006,True,embedding+rule
21573,low,medium,,medium,0.004,False,embedding+rule
21574,low,low,,low,0.01,True,embedding+rule
21575,low,high,,medium,0.118,False,embedding+rule
21576,low,high,,medium,0.009,False,embedding+rule
21577,low,low,,low,0.029,True,embedding+rule
21578,low,low,,low,0.029,True,embedding+rule
21579,low,high,,medium,0.019,False,embedding+rule
21580,low,low,,low,0.022,True,embedding+rule
21581,low,medium,,medium,0.026,False,embedding+rule
21582,low,low,,low,0.011,True,embedding+rule
21583,high,high,,high,0.273,True,embedding+rule
21584,low,medium,,medium,0.002,False,embedding+rule
21585,low,medium,,medium,0.119,False,embedding+rule
21586,low,low,,low,0.046,True,embedding+rule
21587,low,medium,,medium,0.001,False,embedding+rule
21588,low,low,,low,0.014,True,embedding+rule
21589,high,medium,,medium,0.183,False,embedding+rule
21590,low,high,,medium,0.006,False,embedding+rule
21591,low,high,,medium,0.006,False,embedding+rule
21592,low,high,,medium,0.014,False,embedding+rule
21593,low,low,,low,0.009,True,embedding+rule
21594,low,medium,,medium,0.022,False,embedding+rule
21595,low,high,,medium,0.141,False,embedding+rule
21596,high,medium,,medium,0.205,False,embedding+rule
21597,low,medium,,medium,0.009,False,embedding+rule
21598,low,low,,low,0.003,True,embedding+rule
21599,low,low,,low,0.154,True,embedding+rule
21600,low,high,,medium,0.001,False,embedding+rule
21601,low,medium,,medium,0.009,False,embedding+rule
21602,low,high,,medium,0.035,False,embedding+rule
21603,low,high,,medium,0.004,False,embedding+rule
21604,low,low,,low,0.015,True,embedding+rule
21605,low,high,,medium,0.033,False,embedding+rule
21606,low,low,,low,0.029,True,embedding+rule
21607,low,high,,medium,0.008,False,embedding+rule
21608,low,high,,medium,0.006,False,embedding+rule
21609,low,medium,,medium,0.007,False,embedding+rule
21610,medium,medium,,medium,0.182,True,embedding+rule
21611,low,medium,,medium,0.15,False,embedding+rule
21612,low,low,,low,0.014,True,embedding+rule
21613,low,high,,medium,0.0,False,embedding+rule
21614,low,medium,,medium,0.039,False,embedding+rule
21615,low,low,,low,0.005,True,embedding+rule
21616,low,high,,medium,0.003,False,embedding+rule
21617,low,medium,,medium,0.004,False,embedding+rule
21618,low,high,,medium,0.005,False,embedding+rule
21619,low,medium,,medium,0.015,False,embedding+rule
21620,low,low,,low,0.022,True,embedding+rule
21621,low,medium,,medium,0.007,False,embedding+rule
21622,low,high,,medium,0.004,False,embedding+rule
21623,low,high,,medium,0.004,False,embedding+rule
21624,low,low,,low,0.019,True,embedding+rule
21625,low,low,,low,0.013,True,embedding+rule
21626,low,low,,low,0.004,True,embedding+rule
21627,low,low,,low,0.013,True,embedding+rule
21628,low,low,,low,0.001,True,embedding+rule
21629,high,medium,,medium,0.294,False,embedding+rule
21630,medium,high,,high,0.169,False,embedding+rule
21631,low,high,,medium,0.011,False,embedding+rule
21632,low,low,,low,0.004,True,embedding+rule
21633,low,medium,,medium,0.004,False,embedding+rule
21634,low,low,,low,0.007,True,embedding+rule
21635,low,low,,low,0.01,True,embedding+rule
21636,low,low,,low,0.142,True,embedding+rule
21637,low,high,,medium,0.004,False,embedding+rule
21638,low,high,,medium,0.135,False,embedding+rule
21639,low,medium,,medium,0.025,False,embedding+rule
21640,low,low,,low,0.155,True,embedding+rule
21641,low,medium,,medium,0.001,False,embedding+rule
21642,low,medium,,medium,0.002,False,embedding+rule
21643,low,high,,medium,0.029,False,embedding+rule
21644,low,medium,,medium,0.038,False,embedding+rule
21645,medium,medium,,medium,0.152,True,embedding+rule
21646,low,low,,low,0.027,True,embedding+rule
21647,low,low,,low,0.012,True,embedding+rule
21648,low,high,,medium,0.009,False,embedding+rule
21649,low,low,,low,0.001,True,embedding+rule
21650,low,high,,medium,0.006,False,embedding+rule
21651,low,high,,medium,0.004,False,embedding+rule
21652,low,medium,,medium,0.108,False,embedding+rule
21653,low,high,,medium,0.005,False,embedding+rule
21654,medium,high,,high,0.182,False,embedding+rule
21655,low,low,,low,0.003,True,embedding+rule
21656,low,low,,low,0.009,True,embedding+rule
21657,low,medium,,medium,0.114,False,embedding+rule
21658,low,medium,,medium,0.013,False,embedding+rule
21659,low,medium,,medium,0.113,False,embedding+rule
21660,low,medium,,medium,0.136,False,embedding+rule
21661,low,medium,,medium,0.022,False,embedding+rule
21662,low,medium,,medium,0.117,False,embedding+rule
21663,low,low,,low,0.009,True,embedding+rule
21664,low,low,,low,0.001,True,embedding+rule
21665,low,low,,low,0.01,True,embedding+rule
21666,low,medium,,medium,0.004,False,embedding+rule
21667,low,high,,medium,0.075,False,embedding+rule
21668,low,low,,low,0.141,True,embedding+rule
21669,high,medium,,medium,0.354,False,embedding+rule
21670,low,low,,low,0.006,True,embedding+rule
21671,low,high,,medium,0.013,False,embedding+rule
21672,low,low,,low,0.004,True,embedding+rule
21673,low,high,,medium,0.006,False,embedding+rule
21674,low,low,,low,0.151,True,embedding+rule
21675,low,high,,medium,0.006,False,embedding+rule
21676,low,high,,medium,0.003,False,embedding+rule
21677,low,high,,medium,0.14,False,embedding+rule
21678,low,high,,medium,0.006,False,embedding+rule
21679,low,low,,low,0.056,True,embedding+rule
21680,low,medium,,medium,0.025,False,embedding+rule
21681,low,high,,medium,0.008,False,embedding+rule
21682,low,low,,low,0.011,True,embedding+rule
21683,low,medium,,medium,0.15,False,embedding+rule
21684,low,low,,low,0.005,True,embedding+rule
21685,low,high,,medium,0.005,False,embedding+rule
21686,low,low,,low,0.153,True,embedding+rule
21687,low,medium,,medium,0.02,False,embedding+rule
21688,low,low,,low,0.006,True,embedding+rule
21689,low,low,,low,0.006,True,embedding+rule
21690,low,low,,low,0.063,True,embedding+rule
21691,low,low,,low,0.005,True,embedding+rule
21692,low,medium,,medium,0.043,False,embedding+rule
21693,medium,medium,,medium,0.166,True,embedding+rule
21694,low,medium,,medium,0.005,False,embedding+rule
21695,low,medium,,medium,0.031,False,embedding+rule
21696,low,medium,,medium,0.132,False,embedding+rule
21697,low,low,,low,0.135,True,embedding+rule
21698,low,low,,low,0.12,True,embedding+rule
21699,low,medium,,medium,0.013,False,embedding+rule
21700,low,high,,medium,0.025,False,embedding+rule
21701,low,low,,low,0.111,True,embedding+rule
21702,low,low,,low,0.011,True,embedding+rule
21703,high,low,,medium,0.177,False,embedding+rule
21704,low,medium,,medium,0.001,False,embedding+rule
21705,low,high,,medium,0.154,False,embedding+rule
21706,low,high,,medium,0.031,False,embedding+rule
21707,low,low,,low,0.003,True,embedding+rule
21708,low,medium,,medium,0.003,False,embedding+rule
21709,low,medium,,medium,0.042,False,embedding+rule
21710,low,medium,,medium,0.145,False,embedding+rule
21711,low,medium,,medium,0.005,False,embedding+rule
21712,low,low,,low,0.004,True,embedding+rule
21713,low,high,,medium,0.155,False,embedding+rule
21714,low,low,,low,0.001,True,embedding+rule
21715,low,high,,medium,0.005,False,embedding+rule
21716,low,low,,low,0.016,True,embedding+rule
21717,low,medium,,medium,0.008,False,embedding+rule
21718,low,low,,low,0.004,True,embedding+rule
21719,low,high,,medium,0.005,False,embedding+rule
21720,low,low,,low,0.003,True,embedding+rule
21721,low,low,,low,0.007,True,embedding+rule
21722,low,high,,medium,0.014,False,embedding+rule
21723,low,low,,low,0.157,True,embedding+rule
21724,low,high,,medium,0.004,False,embedding+rule
21725,high,high,,high,0.189,True,embedding+rule
21726,low,medium,,medium,0.019,False,embedding+rule
21727,low,high,,medium,0.006,False,embedding+rule
21728,low,high,,medium,0.031,False,embedding+rule
21729,high,high,,high,0.328,True,embedding+rule
21730,low,low,,low,0.011,True,embedding+rule
21731,low,low,,low,0.03,True,embedding+rule
21732,low,high,,medium,0.0,False,embedding+rule
21733,low,low,,low,0.003,True,embedding+rule
21734,low,low,,low,0.004,True,embedding+rule
21735,medium,low,,low,0.158,False,embedding+rule
21736,low,medium,,medium,0.068,False,embedding+rule
21737,low,medium,,medium,0.025,False,embedding+rule
21738,low,high,,medium,0.01,False,embedding+rule
21739,low,high,,medium,0.009,False,embedding+rule
21740,low,medium,,medium,0.034,False,embedding+rule
21741,low,low,,low,0.002,True,embedding+rule
21742,low,high,,medium,0.003,False,embedding+rule
21743,low,low,,low,0.155,True,embedding+rule
21744,low,high,,medium,0.155,False,embedding+rule
21745,low,high,,medium,0.038,False,embedding+rule
21746,low,low,,low,0.001,True,embedding+rule
21747,low,medium,,medium,0.001,False,embedding+rule
21748,low,medium,,medium,0.012,False,embedding+rule
21749,low,low,,low,0.069,True,embedding+rule
21750,low,low,,low,0.002,True,embedding+rule
21751,low,medium,,medium,0.038,False,embedding+rule
21752,low,medium,,medium,0.011,False,embedding+rule
21753,low,low,,low,0.016,True,embedding+rule
21754,low,low,,low,0.013,True,embedding+rule
21755,low,low,,low,0.141,True,embedding+rule
21756,low,medium,,medium,0.013,False,embedding+rule
21757,low,low,,low,0.002,True,embedding+rule
21758,low,low,,low,0.01,True,embedding+rule
21759,low,high,,medium,0.031,False,embedding+rule
21760,low,low,,low,0.009,True,embedding+rule
21761,low,high,,medium,0.004,False,embedding+rule
21762,low,medium,,medium,0.032,False,embedding+rule
21763,low,high,,medium,0.07,False,embedding+rule
21764,low,medium,,medium,0.001,False,embedding+rule
21765,low,high,,medium,0.161,False,embedding+rule
21766,low,low,,low,0.007,True,embedding+rule
21767,low,high,,medium,0.027,False,embedding+rule
21768,low,high,,medium,0.157,False,embedding+rule
21769,low,medium,,medium,0.001,False,embedding+rule
21770,low,low,,low,0.005,True,embedding+rule
21771,low,high,,medium,0.141,False,embedding+rule
21772,low,low,,low,0.027,True,embedding+rule
21773,low,medium,,medium,0.162,False,embedding+rule
21774,low,high,,medium,0.032,False,embedding+rule
21775,medium,high,,high,0.158,False,embedding+rule
21776,medium,low,,low,0.169,False,embedding+rule
21777,low,low,,low,0.048,True,embedding+rule
21778,medium,medium,,medium,0.198,True,embedding+rule
21779,medium,low,,low,0.163,False,embedding+rule
21780,low,high,,medium,0.01,False,embedding+rule
21781,low,medium,,medium,0.026,False,embedding+rule
21782,high,high,,high,0.178,True,embedding+rule
21783,low,high,,medium,0.036,False,embedding+rule
21784,low,high,,medium,0.002,False,embedding+rule
21785,low,high,,medium,0.009,False,embedding+rule
21786,low,medium,,medium,0.037,False,embedding+rule
21787,low,medium,,medium,0.143,False,embedding+rule
21788,low,low,,low,0.177,True,embedding+rule
21789,low,medium,,medium,0.013,False,embedding+rule
21790,low,medium,,medium,0.029,False,embedding+rule
21791,low,medium,,medium,0.008,False,embedding+rule
21792,low,low,,low,0.004,True,embedding+rule
21793,low,low,,low,0.008,True,embedding+rule
21794,low,high,,medium,0.006,False,embedding+rule
21795,low,medium,,medium,0.004,False,embedding+rule
21796,medium,medium,,medium,0.159,True,embedding+rule
21797,low,medium,,medium,0.027,False,embedding+rule
21798,medium,high,,high,0.178,False,embedding+rule
21799,low,low,,low,0.007,True,embedding+rule
21800,low,medium,,medium,0.003,False,embedding+rule
21801,low,low,,low,0.013,True,embedding+rule
21802,low,high,,medium,0.001,False,embedding+rule
21803,low,medium,,medium,0.027,False,embedding+rule
21804,low,high,,medium,0.002,False,embedding+rule
21805,low,medium,,medium,0.006,False,embedding+rule
21806,high,high,,high,0.294,True,embedding+rule
21807,low,low,,low,0.006,True,embedding+rule
21808,low,high,,medium,0.001,False,embedding+rule
21809,low,low,,low,0.003,True,embedding+rule
21810,low,high,,medium,0.008,False,embedding+rule
21811,low,low,,low,0.048,True,embedding+rule
21812,low,medium,,medium,0.001,False,embedding+rule
21813,low,low,,low,0.006,True,embedding+rule
21814,medium,medium,,medium,0.168,True,embedding+rule
21815,low,medium,,medium,0.006,False,embedding+rule
21816,low,low,,low,0.001,True,embedding+rule
21817,low,low,,low,0.001,True,embedding+rule
21818,low,low,,low,0.019,True,embedding+rule
21819,low,low,,low,0.011,True,embedding+rule
21820,low,medium,,medium,0.009,False,embedding+rule
21821,low,high,,medium,0.051,False,embedding+rule
21822,low,low,,low,0.002,True,embedding+rule
21823,medium,low,,low,0.165,False,embedding+rule
21824,low,high,,medium,0.145,False,embedding+rule
21825,low,medium,,medium,0.005,False,embedding+rule
21826,low,medium,,medium,0.009,False,embedding+rule
21827,low,medium,,medium,0.003,False,embedding+rule
21828,low,low,,low,0.005,True,embedding+rule
21829,low,low,,low,0.014,True,embedding+rule
21830,low,medium,,medium,0.011,False,embedding+rule
21831,low,medium,,medium,0.002,False,embedding+rule
21832,low,low,,low,0.006,True,embedding+rule
21833,low,medium,,medium,0.006,False,embedding+rule
21834,low,medium,,medium,0.003,False,embedding+rule
21835,low,low,,low,0.007,True,embedding+rule
21836,low,medium,,medium,0.041,False,embedding+rule
21837,low,high,,medium,0.004,False,embedding+rule
21838,low,low,,low,0.004,True,embedding+rule
21839,low,high,,medium,0.001,False,embedding+rule
21840,low,low,,low,0.028,True,embedding+rule
21841,low,low,,low,0.005,True,embedding+rule
21842,low,high,,medium,0.001,False,embedding+rule
21843,low,high,,medium,0.113,False,embedding+rule
21844,low,medium,,medium,0.009,False,embedding+rule
21845,low,high,,medium,0.007,False,embedding+rule
21846,low,low,,low,0.003,True,embedding+rule
21847,low,high,,medium,0.15,False,embedding+rule
21848,low,low,,low,0.006,True,embedding+rule
21849,low,low,,low,0.003,True,embedding+rule
21850,low,high,,medium,0.149,False,embedding+rule
21851,low,high,,medium,0.005,False,embedding+rule
21852,low,high,,medium,0.004,False,embedding+rule
21853,low,high,,medium,0.013,False,embedding+rule
21854,low,medium,,medium,0.05,False,embedding+rule
21855,low,low,,low,0.003,True,embedding+rule
21856,high,low,,medium,0.175,False,embedding+rule
21857,low,low,,low,0.009,True,embedding+rule
21858,high,high,,high,0.181,True,embedding+rule
21859,low,low,,low,0.012,True,embedding+rule
21860,low,medium,,medium,0.004,False,embedding+rule
21861,low,high,,medium,0.012,False,embedding+rule
21862,low,low,,low,0.022,True,embedding+rule
21863,low,medium,,medium,0.145,False,embedding+rule
21864,low,high,,medium,0.0,False,embedding+rule
21865,low,high,,medium,0.0,False,embedding+rule
21866,low,low,,low,0.003,True,embedding+rule
21867,low,medium,,medium,0.1,False,embedding+rule
21868,low,low,,low,0.027,True,embedding+rule
21869,low,low,,low,0.004,True,embedding+rule
21870,low,low,,low,0.021,True,embedding+rule
21871,low,low,,low,0.017,True,embedding+rule
21872,low,high,,medium,0.005,False,embedding+rule
21873,low,high,,medium,0.118,False,embedding+rule
21874,low,medium,,medium,0.002,False,embedding+rule
21875,low,high,,medium,0.132,False,embedding+rule
21876,low,low,,low,0.002,True,embedding+rule
21877,low,low,,low,0.019,True,embedding+rule
21878,low,low,,low,0.01,True,embedding+rule
21879,low,low,,low,0.024,True,embedding+rule
21880,low,medium,,medium,0.003,False,embedding+rule
21881,high,medium,,medium,0.18,False,embedding+rule
21882,low,high,,medium,0.002,False,embedding+rule
21883,low,medium,,medium,0.084,False,embedding+rule
21884,low,high,,medium,0.123,False,embedding+rule
21885,low,high,,medium,0.031,False,embedding+rule
21886,low,medium,,medium,0.026,False,embedding+rule
21887,low,medium,,medium,0.149,False,embedding+rule
21888,low,high,,medium,0.022,False,embedding+rule
21889,low,medium,,medium,0.024,False,embedding+rule
