post_id,risk_level,confidence
18344,medium,0.7759
18345,low,0.8355
18346,low,0.9934
18347,medium,0.9703
18348,low,0.9936
18349,low,0.9726
18350,medium,0.9948
18351,medium,0.948
18352,medium,0.9332
18353,low,0.9942
18354,medium,0.9809
18355,medium,0.9713
18356,low,0.9902
18357,low,0.998
18358,medium,0.994
18359,medium,0.994
18360,low,0.9653
18361,low,0.9309
18362,medium,0.9953
18363,medium,0.9711
18364,medium,0.9847
18365,medium,0.9819
18366,medium,0.9851
18367,medium,0.8899
18368,low,0.9927
18369,medium,0.9967
18370,low,0.9888
18371,medium,0.9718
18372,medium,0.9841
18373,medium,0.9863
18374,low,0.7041
18375,low,0.7302
18376,medium,0.9948
18377,medium,0.991
18378,medium,0.9955
18379,low,0.9985
18380,low,0.8953
18381,medium,0.9958
18382,medium,0.8374
18383,low,0.9878
18384,low,0.9842
18385,low,0.9932
18386,medium,0.9951
18387,medium,0.9779
18388,medium,0.9954
18389,low,0.9958
18390,low,0.9896
18391,low,0.985
18392,high,0.5444
18393,medium,0.9882
18394,low,0.9828
18395,medium,0.9783
18396,medium,0.983
18397,high,0.6968
18398,low,0.9985
18399,medium,0.9767
18400,medium,0.8656
18401,medium,0.9912
18402,low,0.9984
18403,low,0.9914
18404,medium,0.9943
18405,medium,0.9922
18406,medium,0.9859
18407,medium,0.8889
18408,medium,0.9855
18409,medium,0.9785
18410,medium,0.8946
18411,medium,0.9926
18412,medium,0.9929
18413,medium,0.9952
18414,low,0.9985
18415,low,0.9651
18416,low,0.9813
18417,medium,0.9876
18418,medium,0.996
18419,low,0.9983
18420,low,0.9888
18421,medium,0.6802
18422,medium,0.9947
18423,medium,0.9933
18424,low,0.9981
18425,medium,0.9817
18426,medium,0.9913
18427,medium,0.9945
18428,low,0.9985
18429,medium,0.9785
18430,low,0.9972
18431,medium,0.9319
18432,medium,0.9627
18433,medium,0.9491
18434,low,0.964
18435,medium,0.9876
18436,low,0.547
18437,medium,0.992
18438,low,0.9974
18439,low,0.988
18440,medium,0.9926
18441,low,0.995
18442,medium,0.9819
18443,low,0.9986
18444,medium,0.9552
18445,medium,0.9678
18446,medium,0.9841
18447,medium,0.9898
18448,low,0.6973
18449,medium,0.9475
18450,medium,0.8915
18451,medium,0.9959
18452,medium,0.9822
18453,medium,0.9941
18454,low,0.9919
18455,medium,0.6
18456,medium,0.9838
18457,low,0.9526
18458,medium,0.9834
18459,low,0.9943
18460,low,0.9983
18461,medium,0.8735
18462,medium,0.9848
18463,low,0.9986
18464,low,0.7611
18465,low,0.9971
18466,low,0.8217
18467,medium,0.9731
18468,medium,0.9961
18469,low,0.9748
18470,medium,0.9951
18471,medium,0.9948
18472,low,0.9963
18473,medium,0.9947
18474,low,0.9762
18475,low,0.9571
18476,low,0.9783
18477,medium,0.9967
18478,low,0.9931
18479,medium,0.9962
18480,medium,0.5672
18481,medium,0.7593
18482,low,0.8688
18483,medium,0.9899
18484,medium,0.8074
18485,low,0.9948
18486,low,0.9034
18487,low,0.9975
18488,medium,0.6481
18489,medium,0.9952
18490,medium,0.9436
18491,medium,0.9859
18492,medium,0.9692
18493,medium,0.5403
18494,low,0.6611
18495,low,0.9884
18496,medium,0.9596
18497,medium,0.9918
18498,low,0.9979
18499,medium,0.9852
18500,low,0.9988
18501,low,0.9953
18502,medium,0.9936
18503,medium,0.9722
18504,low,0.9976
18505,medium,0.9548
18506,low,0.9979
18507,medium,0.9721
18508,medium,0.9895
18509,medium,0.9955
18510,medium,0.9515
18511,medium,0.9953
18512,medium,0.9706
18513,medium,0.8408
18514,low,0.9925
18515,medium,0.9904
18516,low,0.9943
18517,medium,0.8221
18518,medium,0.6228
18519,medium,0.9937
18520,medium,0.9661
18521,medium,0.8805
18522,medium,0.99
18523,medium,0.9907
18524,medium,0.9879
18525,medium,0.9942
18526,low,0.9986
18527,medium,0.9805
18528,medium,0.9605
18529,low,0.9911
18530,low,0.9945
18531,medium,0.9904
18532,medium,0.973
18533,medium,0.9861
18534,medium,0.9925
18535,low,0.9961
18536,medium,0.6666
18537,medium,0.9788
18538,medium,0.9669
18539,medium,0.9966
18540,medium,0.9708
18541,medium,0.9828
18542,medium,0.7848
18543,low,0.9808
18544,medium,0.996
18545,low,0.9883
18546,medium,0.9846
18547,medium,0.9377
18548,medium,0.9827
18549,low,0.9475
18550,low,0.9974
18551,low,0.9965
18552,low,0.9951
18553,medium,0.9697
18554,medium,0.9761
18555,low,0.9984
18556,low,0.996
18557,low,0.9623
18558,medium,0.9488
18559,low,0.9879
18560,medium,0.9911
18561,medium,0.9426
18562,high,0.6385
18563,medium,0.9592
18564,medium,0.9887
18565,medium,0.9953
18566,low,0.9852
18567,medium,0.9955
18568,medium,0.9925
18569,medium,0.9063
18570,low,0.998
18571,medium,0.9956
18572,medium,0.9591
18573,medium,0.5432
18574,medium,0.9932
18575,medium,0.9546
18576,low,0.9931
18577,low,0.9933
18578,medium,0.9945
18579,medium,0.9921
18580,medium,0.9945
18581,medium,0.9877
18582,medium,0.9677
18583,medium,0.9693
18584,medium,0.9964
18585,medium,0.9939
18586,medium,0.9677
18587,low,0.993
18588,low,0.9729
18589,medium,0.9939
18590,medium,0.9605
18591,medium,0.9942
18592,low,0.9984
18593,medium,0.9964
18594,low,0.9879
18595,low,0.9964
18596,medium,0.9954
18597,low,0.9853
18598,medium,0.9675
18599,low,0.9923
18600,low,0.8345
18601,medium,0.9725
18602,medium,0.9722
18603,high,0.8408
18604,low,0.9963
18605,low,0.9252
18606,high,0.7744
18607,high,0.7252
18608,medium,0.9878
18609,high,0.9379
18610,medium,0.9002
18611,medium,0.9937
18612,medium,0.9368
18613,low,0.9979
18614,low,0.9987
18615,medium,0.9964
18616,low,0.9956
18617,low,0.9984
18618,medium,0.9109
18619,low,0.5725
18620,medium,0.9694
18621,medium,0.9869
18622,low,0.9981
18623,medium,0.9875
18624,medium,0.9944
18625,low,0.9986
18626,medium,0.9886
18627,medium,0.9793
18628,medium,0.8361
18629,medium,0.9903
18630,medium,0.9833
18631,low,0.9979
18632,low,0.9969
18633,low,0.9893
18634,low,0.9971
18635,medium,0.9772
18636,medium,0.9897
18637,low,0.9263
18638,low,0.9958
18639,low,0.9948
18640,medium,0.9844
18641,medium,0.9932
18642,low,0.9986
18643,low,0.9974
18644,medium,0.9724
18645,medium,0.9722
18646,medium,0.7119
18647,low,0.5789
18648,medium,0.9922
18649,medium,0.9966
18650,medium,0.9744
18651,medium,0.9701
18652,medium,0.9882
18653,medium,0.9552
18654,medium,0.9907
18655,low,0.9879
18656,medium,0.9845
18657,medium,0.9939
18658,low,0.9812
18659,medium,0.9918
18660,medium,0.9928
18661,medium,0.9949
18662,low,0.9835
18663,medium,0.6106
18664,low,0.9959
18665,low,0.9834
18666,low,0.9936
18667,medium,0.9892
18668,medium,0.9825
18669,low,0.9861
18670,medium,0.9716
18671,low,0.998
18672,low,0.9963
18673,low,0.9355
18674,low,0.9977
18675,medium,0.987
18676,low,0.996
18677,low,0.9969
18678,high,0.592
18679,medium,0.9563
18680,low,0.9986
18681,medium,0.9434
18682,medium,0.9881
18683,medium,0.9876
18684,medium,0.9568
18685,medium,0.996
18686,low,0.9984
18687,low,0.9983
18688,low,0.998
18689,low,0.9984
18690,medium,0.9324
18691,medium,0.7661
18692,low,0.9981
18693,medium,0.994
18694,low,0.9245
18695,medium,0.9748
18696,high,0.8673
18697,medium,0.9908
18698,medium,0.9934
18699,medium,0.4952
18700,low,0.9965
18701,low,0.998
18702,medium,0.9532
18703,medium,0.7243
18704,low,0.985
18705,low,0.9977
18706,medium,0.9238
18707,medium,0.9814
18708,low,0.9903
18709,medium,0.9774
18710,medium,0.9786
18711,medium,0.9461
18712,medium,0.9864
18713,medium,0.9955
18714,medium,0.9764
18715,medium,0.9622
18716,low,0.9951
18718,medium,0.9692
18719,medium,0.7464
18720,medium,0.7876
18721,medium,0.9515
18722,low,0.9708
18723,medium,0.9953
18724,low,0.9979
18725,medium,0.9946
18726,low,0.9971
18727,low,0.9951
18728,low,0.9781
18729,medium,0.995
18730,medium,0.9815
18731,low,0.9904
18732,medium,0.6223
18733,medium,0.9922
18734,low,0.9976
18735,low,0.9935
18736,low,0.9885
18737,medium,0.9548
18738,low,0.9979
18739,low,0.8587
18740,medium,0.9941
18741,low,0.996
18742,low,0.9674
18743,high,0.5114
18744,low,0.9976
18745,low,0.9988
18746,low,0.9987
18747,medium,0.9947
18748,low,0.998
18749,medium,0.9964
18750,medium,0.9855
18751,low,0.8747
18752,high,0.9503
18753,low,0.9903
18754,low,0.9909
18755,medium,0.9947
18756,low,0.9952
18757,low,0.8036
18758,medium,0.9555
18759,medium,0.8838
18760,medium,0.997
18761,medium,0.7275
18762,medium,0.99
18763,medium,0.9934
18764,medium,0.9962
18765,low,0.9025
18766,low,0.9987
18767,medium,0.9908
18768,low,0.9955
18769,low,0.9905
18770,medium,0.9733
18771,medium,0.9773
18772,medium,0.9926
18773,medium,0.9936
18774,medium,0.9947
18776,low,0.998
18777,medium,0.9735
18778,low,0.9971
18779,medium,0.621
18780,low,0.9984
18781,low,0.9986
18782,medium,0.9914
18783,medium,0.9886
18784,medium,0.9556
18785,medium,0.9942
18786,medium,0.9876
18787,medium,0.9881
18788,medium,0.9681
18789,medium,0.9932
18790,medium,0.9857
18791,medium,0.9956
18792,low,0.994
18793,low,0.9932
18794,medium,0.9318
18795,medium,0.9897
18796,low,0.9984
18797,low,0.998
18798,low,0.981
18799,medium,0.9429
18800,medium,0.9759
18801,medium,0.9874
18802,medium,0.9962
18803,low,0.9744
18804,medium,0.8927
18805,low,0.9973
18806,low,0.9898
18807,medium,0.9875
18808,medium,0.988
18809,high,0.6117
18810,low,0.9988
18811,medium,0.9954
18812,low,0.956
18813,low,0.9988
18814,medium,0.9967
18815,low,0.9775
18816,medium,0.962
18817,low,0.5095
18818,high,0.6941
18819,medium,0.9927
18820,medium,0.9942
18821,medium,0.9337
18822,medium,0.995
18823,low,0.9988
18824,medium,0.9938
18825,low,0.9956
18826,low,0.9729
18827,high,0.92
18828,medium,0.9927
18829,low,0.9832
18830,medium,0.9223
18831,medium,0.9938
18832,medium,0.9969
18833,medium,0.9922
18834,medium,0.7784
18835,medium,0.992
18836,low,0.996
18837,medium,0.9576
18838,low,0.9908
18839,medium,0.996
18840,medium,0.9958
18841,low,0.9976
18842,low,0.998
18843,medium,0.993
18844,medium,0.8653
18845,low,0.9983
18846,medium,0.5556
18847,medium,0.965
18848,low,0.985
18849,medium,0.7647
18850,medium,0.9375
18851,medium,0.906
18852,medium,0.85
18853,low,0.998
18854,medium,0.9881
18855,low,0.7787
18856,low,0.9978
18857,medium,0.9935
18858,medium,0.9403
18859,high,0.6977
18860,medium,0.9921
18861,medium,0.9923
18862,medium,0.9798
18863,medium,0.9743
18864,high,0.7547
18865,low,0.9981
18866,low,0.9287
18867,low,0.9982
18868,low,0.9985
18869,medium,0.9952
18870,medium,0.9957
18871,low,0.9979
18872,medium,0.9953
18873,medium,0.9724
18874,medium,0.993
18875,medium,0.92
18876,low,0.9665
18877,high,0.9385
18878,low,0.9881
18879,medium,0.9948
18880,medium,0.9691
18881,low,0.9827
18882,low,0.9956
18883,medium,0.9909
18884,medium,0.9958
18885,low,0.9778
18886,low,0.5823
18887,low,0.7976
18888,low,0.8936
18889,high,0.8789
18890,medium,0.993
18891,low,0.6401
18892,medium,0.9947
18893,medium,0.9885
18894,low,0.7791
18895,low,0.9612
18896,low,0.998
18897,medium,0.9888
18898,medium,0.9233
18899,low,0.984
18900,medium,0.9922
18901,medium,0.992
18902,low,0.9973
18903,medium,0.987
18904,medium,0.9942
18905,low,0.9959
18906,medium,0.9677
18907,medium,0.9928
18908,medium,0.9846
18909,low,0.8487
18910,medium,0.8645
18911,medium,0.9964
18912,medium,0.9677
18913,medium,0.9953
18914,medium,0.972
18915,low,0.9984
18916,low,0.9969
18917,low,0.9941
18918,medium,0.9593
18919,low,0.8043
18920,medium,0.9493
18921,medium,0.9958
18922,medium,0.9916
18923,low,0.9924
18924,medium,0.9911
18925,low,0.5626
18926,low,0.9971
18927,medium,0.9843
18928,medium,0.9952
18929,low,0.9679
18930,medium,0.9608
18931,medium,0.9961
18932,medium,0.9634
18933,medium,0.9935
18934,low,0.998
18935,low,0.9209
18936,low,0.9987
18937,medium,0.9959
18938,low,0.9988
18939,medium,0.9209
18940,low,0.9686
18941,medium,0.9956
18942,medium,0.9888
18943,medium,0.9679
18944,medium,0.7875
18945,medium,0.8625
18946,medium,0.9695
18947,low,0.9986
18948,high,0.6131
18949,medium,0.8462
18950,medium,0.9541
18951,medium,0.9778
18952,medium,0.9649
18953,medium,0.9584
18954,medium,0.9842
18955,medium,0.9885
18956,low,0.9985
18957,low,0.9857
18958,medium,0.9857
18959,high,0.6995
18960,medium,0.9919
18961,medium,0.9965
18962,low,0.9969
18963,low,0.9986
18965,low,0.9984
18966,low,0.9919
18967,low,0.9844
18968,high,0.6485
18969,medium,0.978
18970,low,0.9978
18971,low,0.9914
18972,low,0.9986
18973,low,0.9984
18974,low,0.9973
18975,medium,0.995
18976,medium,0.9716
18977,low,0.9926
18978,high,0.88
18979,medium,0.9943
18980,low,0.9977
18981,medium,0.9947
18982,low,0.9969
18983,low,0.8836
18984,medium,0.9952
18985,medium,0.9963
18986,medium,0.8302
18987,medium,0.9967
18988,low,0.9987
18989,medium,0.9834
18990,low,0.9017
18991,medium,0.985
18992,low,0.9973
18993,low,0.8773
18994,medium,0.9435
18995,medium,0.9966
18996,medium,0.6375
18997,medium,0.9943
18998,medium,0.9856
18999,medium,0.9947
19000,medium,0.9957
19001,low,0.9574
19002,medium,0.9122
19003,low,0.9986
19004,medium,0.963
19005,low,0.9986
19006,medium,0.9965
19007,medium,0.9943
19008,high,0.8912
19009,low,0.9899
19010,medium,0.9811
19011,low,0.9988
19012,high,0.6249
19013,low,0.9969
19014,medium,0.9777
19015,medium,0.9931
19016,medium,0.96
19017,low,0.997
19018,medium,0.9968
19019,medium,0.9758
19020,medium,0.992
19021,medium,0.8916
19022,medium,0.9537
19023,medium,0.9857
19024,medium,0.9949
19025,medium,0.9941
19026,medium,0.6266
19027,medium,0.8714
19028,low,0.994
19029,high,0.7224
19030,medium,0.9897
19031,medium,0.9953
19032,low,0.9943
19033,medium,0.9707
19034,low,0.9963
19035,medium,0.9934
19036,medium,0.9934
19037,medium,0.9911
19038,low,0.9919
19039,low,0.9934
19040,low,0.8992
19041,medium,0.9959
19042,low,0.9987
19043,medium,0.9028
19044,low,0.9823
19045,medium,0.9459
19046,low,0.9984
19047,medium,0.9921
19048,medium,0.9711
19049,medium,0.9947
19050,medium,0.9604
19051,medium,0.9894
19052,high,0.945
19053,low,0.9612
19054,medium,0.9943
19055,medium,0.9637
19056,low,0.6297
19057,medium,0.9968
19058,medium,0.987
19059,low,0.8678
19060,medium,0.9892
19061,medium,0.9884
19062,low,0.9928
19063,low,0.9014
19064,medium,0.9869
19065,low,0.7296
19066,medium,0.9093
19067,low,0.9988
19068,low,0.9981
19069,medium,0.9835
19070,medium,0.9816
19071,low,0.9986
19072,medium,0.6879
19073,low,0.9002
19074,low,0.9981
19075,low,0.9943
19076,medium,0.8616
19077,medium,0.9937
19078,low,0.9954
19079,medium,0.869
19080,medium,0.9733
19081,medium,0.9601
19082,medium,0.9702
19083,medium,0.9917
19084,low,0.9931
19085,low,0.984
19086,low,0.9978
19087,low,0.9937
19088,low,0.9928
19089,low,0.9986
19090,medium,0.9812
19091,medium,0.9956
19092,medium,0.9962
19093,low,0.998
19094,low,0.9985
19095,medium,0.9428
19096,medium,0.9871
19097,medium,0.9913
19098,low,0.9987
19099,medium,0.9846
19100,high,0.9279
19101,low,0.9952
19102,medium,0.9847
19103,medium,0.9576
19104,medium,0.9918
19105,low,0.9976
19106,medium,0.9959
19107,medium,0.9817
19108,medium,0.9943
19109,low,0.9975
19110,low,0.9912
19111,medium,0.9966
19112,medium,0.9878
19113,high,0.887
19114,low,0.9896
19115,medium,0.9952
19116,low,0.9949
19117,medium,0.9672
19118,low,0.9987
19119,medium,0.9628
19120,low,0.9933
19121,medium,0.9968
19122,medium,0.9906
19123,low,0.9981
19124,medium,0.9968
19125,high,0.5942
19126,medium,0.9926
19127,medium,0.9522
19128,medium,0.8635
19129,low,0.9711
19130,medium,0.9957
19131,medium,0.9959
19132,low,0.996
19133,medium,0.9946
19134,medium,0.9633
19135,medium,0.9014
19136,medium,0.9961
19137,low,0.9812
19138,medium,0.9946
19139,medium,0.9757
19140,medium,0.9955
19141,low,0.9905
19142,medium,0.8588
19143,low,0.9949
19144,low,0.9226
19145,low,0.9986
19146,low,0.8951
19147,medium,0.6952
19148,medium,0.8863
19149,low,0.9957
19150,medium,0.9953
19151,low,0.9879
19152,medium,0.9441
19153,medium,0.978
19154,medium,0.7078
19155,medium,0.9865
19156,low,0.9985
19157,medium,0.9713
19158,low,0.9986
19159,medium,0.994
19160,low,0.9973
19161,low,0.9977
19162,medium,0.8629
19163,low,0.8995
19164,low,0.992
19165,medium,0.9506
19166,medium,0.9458
19167,low,0.9982
19168,low,0.9879
19169,medium,0.9773
19170,medium,0.9889
19171,medium,0.9809
19172,high,0.6776
19173,medium,0.9608
19174,medium,0.9803
19175,high,0.9414
19176,low,0.9974
19177,medium,0.9942
19178,medium,0.9643
19179,medium,0.9822
19180,medium,0.9948
19181,medium,0.9
19182,low,0.9963
19183,low,0.9949
19184,medium,0.9933
19185,medium,0.9603
19186,medium,0.9462
19187,medium,0.982
19188,medium,0.9909
19189,medium,0.997
19190,medium,0.9716
19191,medium,0.9594
19192,low,0.9375
19193,medium,0.9687
19194,medium,0.9826
19195,medium,0.9931
19196,low,0.9944
19197,low,0.9976
19198,low,0.9741
19199,medium,0.9296
19200,medium,0.9933
19201,medium,0.538
19202,medium,0.7726
19203,medium,0.9858
19204,low,0.9985
19205,medium,0.9229
19206,medium,0.9813
19207,low,0.9971
19208,medium,0.9848
19209,medium,0.9812
19210,medium,0.9891
19211,medium,0.9929
19212,low,0.8993
19213,medium,0.9934
19214,medium,0.9922
19215,high,0.5928
19216,medium,0.7207
19217,medium,0.9896
19218,low,0.9448
19219,low,0.9839
19220,medium,0.9962
19221,low,0.9233
19222,low,0.9982
19223,low,0.9963
19224,low,0.9957
19225,medium,0.9544
19226,low,0.9868
19227,medium,0.9955
19228,medium,0.9356
19229,medium,0.9829
19230,medium,0.9872
19231,low,0.9901
19232,medium,0.9872
19233,medium,0.9965
19234,low,0.9979
19235,medium,0.9723
19236,low,0.8927
19237,low,0.9971
19238,medium,0.6123
19239,low,0.9977
19240,medium,0.9873
19241,medium,0.9923
19242,medium,0.9874
19243,medium,0.9886
19244,medium,0.9826
19245,medium,0.9619
19246,low,0.9937
19247,medium,0.9122
19248,medium,0.9207
19249,medium,0.9855
19250,medium,0.9577
19252,medium,0.994
19253,low,0.9985
19254,medium,0.9967
19255,low,0.9981
19256,low,0.9474
19257,low,0.998
19258,medium,0.9962
19259,low,0.9976
19260,low,0.9936
19261,medium,0.9826
19262,medium,0.9759
19263,medium,0.9935
19264,medium,0.9889
19265,low,0.996
19266,medium,0.9835
19267,medium,0.9567
19268,low,0.9967
19269,medium,0.987
19270,low,0.9755
19271,low,0.9947
19272,medium,0.9921
19273,medium,0.7446
19274,medium,0.9839
19275,medium,0.683
19276,medium,0.5025
19277,low,0.9986
19278,low,0.9956
19279,medium,0.9748
19280,medium,0.9892
19281,medium,0.9935
19282,medium,0.9314
19283,low,0.9899
19284,medium,0.9696
19285,low,0.7428
19286,low,0.9847
19287,medium,0.9751
19288,medium,0.9718
19289,high,0.8283
19290,medium,0.9494
19291,medium,0.9953
19292,medium,0.99
19293,low,0.9986
19294,medium,0.94
19295,medium,0.9906
19296,low,0.9865
19297,medium,0.9793
19298,low,0.9964
19299,medium,0.9282
19300,medium,0.9615
19301,medium,0.9831
19302,low,0.9987
19303,medium,0.9908
19304,medium,0.9962
19305,medium,0.9894
19306,low,0.9979
19307,low,0.6894
19308,low,0.9986
19309,medium,0.9955
19310,medium,0.9887
19311,medium,0.9916
19312,low,0.9719
19313,medium,0.9889
19314,medium,0.9942
19315,low,0.9929
19316,low,0.9986
19317,medium,0.7101
19318,medium,0.9956
19319,medium,0.9717
19320,medium,0.8423
19321,low,0.9795
19322,medium,0.9911
19323,medium,0.987
19324,low,0.8902
19325,medium,0.6985
19326,medium,0.9614
19327,medium,0.9894
19328,medium,0.9808
19329,medium,0.7554
19330,low,0.5379
19331,low,0.9789
19332,low,0.9986
19333,medium,0.8677
19334,medium,0.9936
19335,medium,0.9938
19336,low,0.9934
19337,medium,0.9954
19338,medium,0.9961
19339,medium,0.9948
19340,low,0.5547
19341,low,0.9984
19342,medium,0.9759
19343,low,0.9982
19344,medium,0.96
19345,low,0.5054
19346,medium,0.9935
19347,medium,0.9599
19348,low,0.9824
19349,low,0.9166
19350,medium,0.9944
19351,medium,0.989
19352,medium,0.975
19353,low,0.9987
19354,low,0.954
19355,medium,0.9913
19356,low,0.9912
19357,medium,0.8413
19358,low,0.997
19359,medium,0.9948
19360,low,0.9817
19361,low,0.9962
19362,medium,0.92
19363,medium,0.9683
19364,medium,0.9943
19365,medium,0.9054
19366,medium,0.9716
19367,medium,0.9267
19368,medium,0.9372
19369,medium,0.9943
19370,low,0.9967
19371,low,0.9888
19372,medium,0.9321
19373,medium,0.9736
19374,medium,0.997
19375,medium,0.797
19376,medium,0.9871
19377,medium,0.9445
19378,low,0.993
19379,medium,0.9906
19380,medium,0.9953
19381,medium,0.9958
19382,low,0.9776
19383,low,0.9987
19384,medium,0.981
19385,medium,0.9965
19386,medium,0.9686
19387,medium,0.9893
19388,low,0.9982
19389,low,0.9983
19390,medium,0.9886
19391,medium,0.9971
19392,low,0.9876
19393,low,0.998
19394,medium,0.8909
19395,medium,0.9637
19396,low,0.9655
19397,medium,0.6786
19398,medium,0.994
19399,medium,0.9932
19400,low,0.9985
19401,medium,0.9578
19402,low,0.9866
19403,low,0.5862
19404,low,0.5433
19405,low,0.9984
19406,medium,0.941
19407,medium,0.9911
19408,low,0.9904
19409,low,0.9558
19410,medium,0.6945
19411,low,0.9978
19412,medium,0.9584
19413,high,0.9616
19414,medium,0.894
19415,low,0.988
19416,medium,0.9836
19417,medium,0.8946
19418,medium,0.6058
19419,medium,0.9701
19420,medium,0.9963
19421,medium,0.9957
19422,low,0.9978
